id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,nom_commune,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,lot1_surface_carrez,lot2_surface_carrez,lot3_surface_carrez,lot4_surface_carrez,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude,day_mutation,month_mutation
2021-108365,2021-03-12,1,Vente en l'état futur d'achèvement,620000.0,44.0,,RUE CALLELONGUE,1598,13008.0,Marseille 8e Arrondissement,,,132088440L0262,,,,,,,1,,,,,,,,,,5.388586,43.257158,12,3
2021-108365,2021-03-12,1,Vente en l'état futur d'achèvement,620000.0,44.0,,RUE CALLELONGUE,1598,13008.0,Marseille 8e Arrondissement,,,132088440L0262,,,,,,,1,,,,,,,,,,5.388586,43.257158,12,3
2021-108366,2021-03-08,1,Vente en l'état futur d'achèvement,290100.0,1.0,,IMP DE LA CACHOTTE,1547,13009.0,Marseille 9e Arrondissement,,,132098490T0084,,,,,,,1,,,,,,,,,,5.398058,43.249391,8,3
2021-108366,2021-03-08,1,Vente en l'état futur d'achèvement,290100.0,1.0,,IMP DE LA CACHOTTE,1547,13009.0,Marseille 9e Arrondissement,,,132098490T0084,,,,,,,1,,,,,,,,,,5.398058,43.249391,8,3
2021-108367,2021-03-11,1,Vente,160500.0,6.0,,RUE ALBERT DUBOUT,0148,13008.0,Marseille 8e Arrondissement,,,132088360C0238,,30.69,,,,,1,2.0,Appartement,40.0,1.0,,,,,,5.390036,43.252666,11,3
2021-108368,2021-03-17,1,Vente,24000.0,242.0,,AV DU PRADO,7515,13008.0,Marseille 8e Arrondissement,,,132088390E0128,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.388637,43.275419,17,3
2021-108369,2021-03-17,1,Vente,126250.0,10.0,,RES CHATEAU SEC,A244,13009.0,Marseille 9e Arrondissement,,,132098490H0108,,,45.07,,,,2,3.0,Dépendance,,0.0,,,,,,5.409098,43.255828,17,3
2021-108369,2021-03-17,1,Vente,126250.0,10.0,,RES CHATEAU SEC,A244,13009.0,Marseille 9e Arrondissement,,,132098490H0108,,,45.07,,,,2,2.0,Appartement,43.0,1.0,,,,,,5.409098,43.255828,17,3
2021-108369,2021-03-17,1,Vente,126250.0,10.0,,RES CHATEAU SEC,A244,13009.0,Marseille 9e Arrondissement,,,132098490H0108,,,45.07,,,,2,3.0,Dépendance,,0.0,,,,,,5.409098,43.255828,17,3
2021-108369,2021-03-17,1,Vente,126250.0,10.0,,RES CHATEAU SEC,A244,13009.0,Marseille 9e Arrondissement,,,132098490H0108,,,45.07,,,,2,3.0,Dépendance,,0.0,,,,,,5.409098,43.255828,17,3
2021-108370,2021-03-19,1,Vente,159000.0,55.0,,AV DU 21 AOUT 1944,2025,13400.0,Aubagne,,,13005000AI0162,,,55.37,,,,2,3.0,Dépendance,,0.0,,,,,,5.566632,43.28901,19,3
2021-108370,2021-03-19,1,Vente,159000.0,55.0,,AV DU 21 AOUT 1944,2025,13400.0,Aubagne,,,13005000AI0162,,,55.37,,,,2,3.0,Dépendance,,0.0,,,,,,5.566632,43.28901,19,3
2021-108370,2021-03-19,1,Vente,159000.0,55.0,,AV DU 21 AOUT 1944,2025,13400.0,Aubagne,,,13005000AI0162,,,55.37,,,,2,2.0,Appartement,55.0,3.0,,,,,,5.566632,43.28901,19,3
2021-108371,2021-03-19,1,Vente,289000.0,61.0,,AV AV DE LA JARRE,4652,13009.0,Marseille 9e Arrondissement,,,132098460A0224,,72.16,,,,,1,1.0,Maison,74.0,4.0,,,,,,5.40505,43.237027,19,3
2021-108372,2021-03-09,1,Vente,170000.0,6.0,,BD PERIER,6988,13008.0,Marseille 8e Arrondissement,,,132088390C0112,,46.57,,,,,2,2.0,Appartement,47.0,2.0,,,,,,5.386183,43.279894,9,3
2021-108372,2021-03-09,1,Vente,170000.0,6.0,,BD PERIER,6988,13008.0,Marseille 8e Arrondissement,,,132088390C0112,,11.59,,,,,1,3.0,Dépendance,,0.0,,,,,,5.386183,43.279894,9,3
2021-108372,2021-03-09,1,Vente,170000.0,6.0,,BD PERIER,6988,13008.0,Marseille 8e Arrondissement,,,132088390C0112,,46.57,,,,,2,3.0,Dépendance,,0.0,,,,,,5.386183,43.279894,9,3
2021-108372,2021-03-09,1,Vente,170000.0,6.0,,BD PERIER,6988,13008.0,Marseille 8e Arrondissement,,,132088390C0112,,46.57,,,,,2,3.0,Dépendance,,0.0,,,,,,5.386183,43.279894,9,3
2021-108373,2021-03-08,1,Vente,194000.0,40.0,,BD DE MOSTAGANEM PROLONGE,6326,13009.0,Marseille 9e Arrondissement,,,132098490U0010,,,,,,,1,2.0,Appartement,75.0,4.0,,,,,,5.396338,43.253215,8,3
2021-108374,2021-03-10,1,Vente,190000.0,3.0,,BD DE LA GROTTE ROLLAND,4277,13008.0,Marseille 8e Arrondissement,,,132088380D0092,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.362906,43.23649,10,3
2021-108374,2021-03-10,1,Vente,190000.0,73.0,,AV DE LA MADRAGUE MONTREDON,5545,13008.0,Marseille 8e Arrondissement,,,132088380D0092,,47.58,,,,,1,2.0,Appartement,47.0,3.0,,,,,,5.362906,43.23649,10,3
2021-108375,2021-03-08,1,Vente en l'état futur d'achèvement,255340.0,95.0,,AV AV DE LA JARRE,4652,13009.0,Marseille 9e Arrondissement,,,132098520D0243,,,,,,,1,2.0,Appartement,71.0,3.0,,,,,,5.402743,43.234814,8,3
2021-108375,2021-03-08,1,Vente en l'état futur d'achèvement,255340.0,95.0,,AV AV DE LA JARRE,4652,13009.0,Marseille 9e Arrondissement,,,132098520D0243,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.402743,43.234814,8,3
2021-108376,2021-03-08,1,Vente,196700.0,9001.0,,RES CLE DES CHAMPS,A245,13400.0,Aubagne,,,13005000AP0072,,75.28,,,,,1,2.0,Appartement,78.0,4.0,,,,,,5.582318,43.29431,8,3
2021-108377,2021-03-11,1,Vente,186000.0,9001.0,,RES CLE DES CHAMPS,A245,13400.0,Aubagne,,,13005000AP0072,,,62.05,,,,2,3.0,Dépendance,,0.0,,,,,,5.582318,43.29431,11,3
2021-108377,2021-03-11,1,Vente,186000.0,9001.0,,RES CLE DES CHAMPS,A245,13400.0,Aubagne,,,13005000AP0072,,,62.05,,,,2,2.0,Appartement,63.0,3.0,,,,,,5.582318,43.29431,11,3
2021-108378,2021-03-26,1,Vente,2500.0,97.0,,RUE EDMOND ROSTAND,3005,13008.0,Marseille 8e Arrondissement,,,132088390C0037,,9.0,,,,,1,2.0,Appartement,122.0,5.0,,,,,,5.38371,43.28099,26,3
2021-108378,2021-03-26,1,Vente,2500.0,97.0,,RUE EDMOND ROSTAND,3005,13008.0,Marseille 8e Arrondissement,,,132088390C0037,,9.0,,,,,1,3.0,Dépendance,,0.0,,,,,,5.38371,43.28099,26,3
2021-108379,2021-03-01,1,Vente,469000.0,25.0,,LOT LES CASTORS,A011,13850.0,Gréasque,,,13046000AD0237,,,,,,,0,,,,,T,terres,,,323.0,5.54419,43.437283,1,3
2021-108379,2021-03-01,1,Vente,469000.0,25.0,,LOT LES CASTORS,A011,13850.0,Gréasque,,,13046000AD0241,,,,,,,0,,,,,S,sols,,,29.0,5.544299,43.437152,1,3
2021-108379,2021-03-01,1,Vente,469000.0,25.0,,LOT LES CASTORS,A011,13850.0,Gréasque,,,13046000AD0258,,,,,,,0,1.0,Maison,110.0,6.0,S,sols,,,449.0,5.544295,43.43714,1,3
2021-108379,2021-03-01,1,Vente,469000.0,25.0,,LOT LES CASTORS,A011,13850.0,Gréasque,,,13046000AD0259,,,,,,,0,,,,,T,terres,,,300.0,5.544427,43.436976,1,3
2021-108380,2021-03-18,1,Vente,235000.0,45.0,,RUE DE LA TURBINE,9240,13008.0,Marseille 8e Arrondissement,,,132088390K0074,,70.79,,,,,2,2.0,Appartement,70.0,3.0,,,,,,5.376997,43.276572,18,3
2021-108381,2021-03-16,1,Vente,317000.0,14.0,,BD MONT ROSE,6204,13008.0,Marseille 8e Arrondissement,,,132088380N0102,,53.4,,,,,1,2.0,Appartement,54.0,3.0,,,,,,5.35444,43.231452,16,3
2021-108381,2021-03-16,1,Vente,317000.0,14.0,,BD MONT ROSE,6204,13008.0,Marseille 8e Arrondissement,,,132088380N0102,,53.4,,,,,1,3.0,Dépendance,,0.0,,,,,,5.35444,43.231452,16,3
2021-108382,2021-03-25,1,Vente,122000.0,7.0,,PL MIGNARD,6062,13009.0,Marseille 9e Arrondissement,,,132098530R0059,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.401408,43.263502,25,3
2021-108382,2021-03-25,1,Vente,122000.0,7.0,,PL MIGNARD,6062,13009.0,Marseille 9e Arrondissement,,,132098530R0059,,,,,,,2,2.0,Appartement,68.0,4.0,,,,,,5.401408,43.263502,25,3
2021-108383,2021-03-12,1,Vente,100000.0,9202.0,,BEAUDINARD OUEST,B017,13400.0,Aubagne,,,13005000CR0755,,,,,,,0,1.0,Maison,40.0,2.0,S,sols,,,210.0,5.591271,43.307482,12,3
2021-108383,2021-03-12,1,Vente,100000.0,,,BEAUDINARD OUEST,B017,13400.0,Aubagne,,,13005000CR0756,,,,,,,0,,,,,T,terres,,,927.0,5.591229,43.307096,12,3
2021-108383,2021-03-12,1,Vente,100000.0,,,BEAUDINARD OUEST,B017,13400.0,Aubagne,,,13005000CR0982,,,,,,,0,,,,,T,terres,,,604.0,5.591326,43.307102,12,3
2021-108384,2021-03-04,1,Vente,12000.0,73.0,,AV MAL J DE L DE TASSIGNY,4718,13009.0,Marseille 9e Arrondissement,,,132098490L0029,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.40937,43.246784,4,3
2021-108385,2021-03-09,1,Vente,146960.0,3.0,,PL MIGNARD,6062,13009.0,Marseille 9e Arrondissement,,,132098530R0059,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.401408,43.263502,9,3
2021-108385,2021-03-09,1,Vente,146960.0,3.0,,PL MIGNARD,6062,13009.0,Marseille 9e Arrondissement,,,132098530R0059,,,,,,,2,2.0,Appartement,72.0,4.0,,,,,,5.401408,43.263502,9,3
2021-108387,2021-03-22,1,Vente,315000.0,21.0,,MTE CARRIERE,0080,13821.0,La Penne-sur-Huveaune,,,13070000AH0367,,,,,,,0,1.0,Maison,57.0,3.0,S,sols,,,317.0,5.518575,43.280344,22,3
2021-108388,2021-03-22,1,Vente,293000.0,56.0,,CHE DE LA SOUDE,8821,13009.0,Marseille 9e Arrondissement,,,132098520C0049,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.402775,43.24166,22,3
2021-108388,2021-03-22,1,Vente,293000.0,56.0,,CHE DE LA SOUDE,8821,13009.0,Marseille 9e Arrondissement,,,132098520C0049,,99.59,,,,,2,2.0,Appartement,99.0,5.0,,,,,,5.402775,43.24166,22,3
2021-108388,2021-03-22,1,Vente,293000.0,56.0,,CHE DE LA SOUDE,8821,13009.0,Marseille 9e Arrondissement,,,132098520C0049,,99.59,,,,,2,3.0,Dépendance,,0.0,,,,,,5.402775,43.24166,22,3
2021-108389,2021-03-22,1,Vente,500000.0,,,AV BELLEVUE,0123,13600.0,La Ciotat,,,13028000AN0166,,,,,,,0,,,,,S,sols,,,545.0,5.595317,43.176977,22,3
2021-108389,2021-03-22,1,Vente,500000.0,146.0,,AV DU PEBRE D AIL,1331,13600.0,La Ciotat,,,13028000AN0193,,,,,,,0,1.0,Maison,140.0,4.0,S,sols,,,800.0,5.59415,43.178238,22,3
2021-108389,2021-03-22,1,Vente,500000.0,,,GROUPEDE OUEST,B053,13600.0,La Ciotat,,,13028000AN0244,,,,,,,0,,,,,S,sols,,,5370.0,5.594375,43.177608,22,3
2021-108389,2021-03-22,1,Vente,500000.0,,,GROUPEDE OUEST,B053,13600.0,La Ciotat,,,13028000AN0245,,,,,,,0,,,,,S,sols,,,4355.0,5.592973,43.176825,22,3
2021-108389,2021-03-22,1,Vente,500000.0,,,GROUPEDE OUEST,B053,13600.0,La Ciotat,,,13028000AN0290,,,,,,,0,,,,,S,sols,,,4027.0,5.591972,43.176745,22,3
2021-108389,2021-03-22,1,Vente,500000.0,,,GROUPEDE OUEST,B053,13600.0,La Ciotat,,,13028000AN0291,,,,,,,0,,,,,S,sols,,,501.0,5.592743,43.176472,22,3
2021-108389,2021-03-22,1,Vente,500000.0,,,GROUPEDE OUEST,B053,13600.0,La Ciotat,,,13028000AN0323,,,,,,,0,,,,,S,sols,,,29.0,5.592778,43.176531,22,3
2021-108389,2021-03-22,1,Vente,500000.0,,,GROUPEDE OUEST,B053,13600.0,La Ciotat,,,13028000AN0466,,,,,,,0,,,,,L,landes,,,137.0,5.593925,43.17668,22,3
2021-108390,2021-03-05,1,Vente en l'état futur d'achèvement,155502.0,,,,,,Marseille 8e Arrondissement,,,132088440A0072,,,,,,,1,,,,,,,,,,5.392764,43.265292,5,3
2021-108390,2021-03-05,1,Vente en l'état futur d'achèvement,155502.0,,,,,,Marseille 8e Arrondissement,,,132088440A0072,,,,,,,1,,,,,,,,,,5.392764,43.265292,5,3
2021-108391,2021-03-25,1,Vente en l'état futur d'achèvement,399000.0,300.0,,AV BOITEUX,0153,13600.0,La Ciotat,,,13028000CD3144,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.618885,43.202726,25,3
2021-108391,2021-03-25,1,Vente en l'état futur d'achèvement,399000.0,300.0,,AV BOITEUX,0153,13600.0,La Ciotat,,,13028000CD3144,,,,,,,1,2.0,Appartement,82.0,3.0,,,,,,5.618885,43.202726,25,3
2021-108392,2021-03-24,1,Vente,85000.0,83.0,,BD DU REDON,7795,13009.0,Marseille 9e Arrondissement,,,132098500D0238,,49.66,,,,,1,4.0,Local industriel. commercial ou assimilé,50.0,0.0,,,,,,5.426145,43.251494,24,3
2021-108393,2021-03-08,1,Vente,159000.0,83.0,,BD DU REDON,7795,13009.0,Marseille 9e Arrondissement,,,132098500D0238,,54.98,,,,,2,2.0,Appartement,66.0,3.0,,,,,,5.426145,43.251494,8,3
2021-108393,2021-03-08,1,Vente,159000.0,83.0,,BD DU REDON,7795,13009.0,Marseille 9e Arrondissement,,,132098500D0238,,54.98,,,,,2,3.0,Dépendance,,0.0,,,,,,5.426145,43.251494,8,3
2021-108394,2021-03-29,1,Vente,205000.0,83.0,,BD DU REDON,7795,13009.0,Marseille 9e Arrondissement,,,132098500D0238,,77.85,,,,,2,2.0,Appartement,94.0,4.0,,,,,,5.426145,43.251494,29,3
2021-108394,2021-03-29,1,Vente,205000.0,83.0,,BD DU REDON,7795,13009.0,Marseille 9e Arrondissement,,,132098500D0238,,77.85,,,,,2,3.0,Dépendance,,0.0,,,,,,5.426145,43.251494,29,3
2021-108394,2021-03-29,1,Vente,205000.0,83.0,,BD DU REDON,7795,13009.0,Marseille 9e Arrondissement,,,132098500D0238,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.426145,43.251494,29,3
2021-108395,2021-03-19,1,Vente en l'état futur d'achèvement,510000.0,155.0,,AV DU BAGUIER,0114,13600.0,La Ciotat,,,13028000BM0225,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.641999,43.191589,19,3
2021-108395,2021-03-19,1,Vente en l'état futur d'achèvement,510000.0,155.0,,AV DU BAGUIER,0114,13600.0,La Ciotat,,,13028000BM0225,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.641999,43.191589,19,3
